plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
YLK-3,242,é²Ê÷,1,,31.6,20.7,4,16.7,3,,1.694976166,998.56,0.07838696,16.4253,18.64333,16.55233,26.2,602,2.593,4.655,2.982,3.684,1,,N,3.378,6.989,,3.378,26.989,O1,6.957
YLK-3,245,ÂäÒ¶ËÉ,1,,24.7,17.6,10.8,6.8,3,,1.324870611,610.09,0.047892065,16.4253,18.64333,16.55233,26.2,602,1.296,1.356,1.482,1.535,1,,N,4.011,2.827,,4.011,22.827,O1,2.8345
YLK-3,246,ÂäÒ¶ËÉ,1,,20.9,16.1,11.2,4.9,3,,1.121044363,436.81,0.034289585,16.4253,18.64333,16.55233,26.2,602,1.073,1.266,1.372,1.847,1,,N,5.079,1.832,,5.079,21.832,O1,2.779
YLK-3,247,é²Ê÷,1,,5.6,5.9,0.5,5.4,4,,0.300375523,31.36,0.00246176,16.4253,18.64333,16.55233,26.2,602,1.118,0.852,2.254,1.193,1,,N,9.148,1.136,,9.148,21.136,O1,2.7085
YLK-3,253,é²Ê÷,1,,5.6,6.2,1.9,4.3,4,,0.300375523,31.36,0.00246176,16.4253,18.64333,16.55233,26.2,602,1.176,1.628,1.524,1.624,5,,N,1.868,4.861,,21.868,24.861,O1,2.976
YLK-3,255,ÔÓÄ¾,1,,7.4,10.2,4.2,6,3,,0.396924798,54.76,0.00429866,16.4253,18.64333,16.55233,26.2,602,1.038,1.017,1.415,1.324,1,,N,1.902,3.209,,21.902,23.209,O1,2.397
YLK-3,257,ÔÆÉ¼,1,,36.9,18.8,4.5,14.3,3,,1.979260143,1361.61,0.106886385,16.4253,18.64333,16.55233,26.2,602,2.385,2.657,2.936,3.077,1,4,N,3.76,0.244,,23.76,20.244,O1,5.5275
YLK-3,263,ÂäÒ¶ËÉ,1,,28,22.4,11.7,10.7,3,,1.501877615,784,0.061544,16.4253,18.64333,16.55233,26.2,602,1.587,1.586,4.306,2.477,1,,N,7.543,3.214,,37.543,23.214,O1,4.978
YLK-3,265,·ãèë,1,,19,24.4,7.3,17.1,3,,1.019131239,361,0.0283385,16.4253,18.64333,16.55233,26.2,602,1.575,1.443,1.616,1.553,1,,N,3.248,2.015,,33.248,22.015,O1,3.0935
YLK-3,267,ÓÜÊ÷,1,,18.7,11.8,1.6,10.2,3,,1.003039693,349.69,0.027450665,16.4253,18.64333,16.55233,26.2,602,1.823,2.209,1.863,2.157,2,,N,4.358,1.03,,44.358,21.03,O1,4.026
YLK-3,270,ÔÆÉ¼,1,,13.9,16.4,1.7,14.7,3,,0.745574959,193.21,0.015166985,16.4253,18.64333,16.55233,26.2,602,0.821,1.137,1.349,1.296,1,,N,8.311,9.716,,48.311,29.716,O1,2.3015
YLK-3,271,ÔÆÉ¼,1,,17.5,18.9,1.7,17.2,3,,0.93867351,306.25,0.024040625,16.4253,18.64333,16.55233,26.2,602,1.485,1.689,1.383,1.308,1,,N,7.858,9.893,,47.858,29.893,O1,2.9325
YLK-3,272,ÂäÒ¶ËÉ,1,,28.9,24.8,12.1,12.7,3,,1.550152253,835.21,0.065563985,16.4253,18.64333,16.55233,26.2,602,1.888,2.077,1.386,2.185,1,,N,2.287,0.886,,52.287,20.886,O1,3.768
YLK-3,284,ÔÓÄ¾,1,,8.7,7.2,2.2,5,4,,0.46665483,75.69,0.005941665,16.4253,18.64333,16.55233,26.2,602,1.483,1.644,1.624,1.548,2,,N,5.181,6.068,,65.181,26.068,O1,3.1495
YLK-3,285,ÂäÒ¶ËÉ,1,,25.7,22.4,8.4,14,1,,1.378509097,660.49,0.051848465,16.4253,18.64333,16.55233,26.2,602,1.482,2.981,1.594,2.404,1,,N,5.811,8.035,,65.811,28.035,O1,4.2305
YLK-3,286,°×èë,1,,31.7,20.1,5,15.1,3,,1.700340014,1004.89,0.078883865,16.4253,18.64333,16.55233,26.2,602,2.847,2.809,3.04,2.905,1,,N,8.816,2.952,,68.816,22.952,O1,5.8005
YLK-3,287,ÔÓÄ¾,1,,6.1,7.4,3.1,4.3,4,,0.327194766,37.21,0.002920985,16.4253,18.64333,16.55233,26.2,602,1.175,1.265,1.679,1.608,2,,N,1.217,1.142,,61.217,21.142,O1,2.8635
YLK-3,288,ÔÓÄ¾,1,,7.9,7.4,4.5,2.9,4,,0.423744041,62.41,0.004899185,16.4253,18.64333,16.55233,26.2,602,1.263,1.107,0.918,1.211,5,,N,9.99,1.034,,69.99,21.034,O1,2.2495
YLK-3,289,É«Ä¾,1,,8.4,10.8,0.8,10,3,,0.450563285,70.56,0.00553896,16.4253,18.64333,16.55233,26.2,602,1.214,1.273,1.8,1.439,2,,N,0.999,2.525,,70.999,22.525,O1,2.863
YLK-3,290,ÔÓÄ¾,1,,6.9,10.8,2.1,8.7,4,,0.370105555,47.61,0.003737385,16.4253,18.64333,16.55233,26.2,602,1.423,1.776,1.789,1.945,2,,N,2.499,6.644,,72.499,26.644,O1,3.4665
YLK-3,291,ºìËÉ,1,,6.2,7.1,3.6,3.5,4,,0.332558615,38.44,0.00301754,16.4253,18.64333,16.55233,26.2,602,1.042,1.258,0.996,1.02,2,,N,2.522,7.346,,72.522,27.346,O1,2.158
YLK-3,292,·ãèë,1,,24.2,25,7.4,17.6,3,,1.298051367,585.64,0.04597274,16.4253,18.64333,16.55233,26.2,602,1.986,1.823,1.769,2.553,2,,N,3.582,5.737,,73.582,25.737,O1,4.0655
YLK-3,293,·ãèë,1,,25.7,20,6.6,13.4,3,,1.378509097,660.49,0.051848465,16.4253,18.64333,16.55233,26.2,602,1.592,1.535,1.961,2.044,1,,N,3.986,4.862,,73.986,24.862,O1,3.566
YLK-3,294,ÀäÉ¼,1,,10,10.4,3,7.4,3,,0.536384863,100,0.00785,16.4253,18.64333,16.55233,26.2,602,1.378,1.319,1.402,1.005,1,,N,4.908,7.139,,74.908,27.139,O1,2.552
YLK-3,297,ÀäÉ¼,1,,8.5,6.5,2.4,4.1,3,,0.455927133,72.25,0.005671625,16.4253,18.64333,16.55233,26.2,602,1.16,1.525,1.408,1.16,1,,N,9.255,9.243,,79.255,29.243,O1,2.6265
YLK-3,298,ÀäÉ¼,1,,9.4,8.4,2.6,5.8,3,,0.504201771,88.36,0.00693626,16.4253,18.64333,16.55233,26.2,602,1.073,0.874,1.192,1.008,1,,N,9.192,6.491,,79.192,26.491,O1,2.0735
YLK-3,299,ÀäÉ¼,1,,18.6,14.2,2.4,11.8,3,,0.997675844,345.96,0.02715786,16.4253,18.64333,16.55233,26.2,602,1.696,1.72,1.716,1.858,1,,N,6.588,2.609,,76.588,22.609,O1,3.495
ZH-01,1,×õÊ÷,1,,41.4,17.8,2.2,15.6,1,,2.389091891,1713.96,0.13454586,11.80979434,17.32876,14.82515,24.4,501,6.277,1.948,4.081,3.179,3,,,1.4,1.7,200,21.4,1.7,T,7.7425
ZH-01,3,×õÊ÷,1,,22.3,8.8,2.7,6.1,,,1.286877999,497.29,0.039037265,11.80979434,17.32876,14.82515,24.4,501,5.3,0.4,1.28,0.95,5,,,8.6,1,200,28.6,1,T,3.965
ZH-01,4,ºìËÉ,1,,6.5,4.8,2,2.8,,,0.375098968,42.25,0.003316625,11.80979434,17.32876,14.82515,24.4,501,0.56,0.9,0.66,0.81,1,,,7.2,3.6,200,27.2,3.6,T,1.465
ZH-01,5,×õÊ÷,1,,18.2,12.9,4.7,8.2,,,1.050277112,331.24,0.02600234,11.80979434,17.32876,14.82515,24.4,501,2.06,0.55,0.45,0.61,1,,,7.3,3.6,200,27.3,3.6,T,1.835
ZH-01,7,×õÊ÷,1,,27.9,17.1,4.5,12.6,,,1.610040188,778.41,0.061105185,11.80979434,17.32876,14.82515,24.4,501,3.14,0.58,1.33,3.08,5,,,0.45,6.3,300,30.45,6.3,T,4.065
ZH-01,8,°×èë,1,,9.2,10.6,5.7,4.9,,,0.530909309,84.64,0.00664424,11.80979434,17.32876,14.82515,24.4,501,0.9,0.66,1.6,0.51,2,,,2.1,4.8,300,32.1,4.8,T,1.835
ZH-01,11,É«Ä¾,1,,6.5,7.8,3.1,4.7,,,0.375098968,42.25,0.003316625,11.80979434,17.32876,14.82515,24.4,501,2.23,2.13,1.53,1.64,5,,,4.7,5.5,300,34.7,5.5,T,3.765
ZH-01,13,ÑîÊ÷,1,,11.8,16.9,12.5,4.4,,,0.680948897,139.24,0.01093034,11.80979434,17.32876,14.82515,24.4,501,0.96,0.54,0.64,0.63,1,,,5.1,9.1,300,35.1,9.1,T,1.385
ZH-01,16,ÑîÊ÷,1,,13.4,19.1,13.3,5.8,,,0.77328095,179.56,0.01409546,11.80979434,17.32876,14.82515,24.4,501,1.09,1.17,0.89,1.39,1,,,8.5,5.7,300,38.5,5.7,T,2.27
ZH-01,18,ÑîÊ÷,1,,12.3,18.6,13.7,4.9,,,0.709802663,151.29,0.011876265,11.80979434,17.32876,14.82515,24.4,501,0.83,1.09,0.85,1.45,1,,,6.4,2.3,300,36.4,2.3,T,2.11
ZH-01,19,ÑîÊ÷,1,,12.6,18,13.9,4.1,,,0.727114923,158.76,0.01246266,11.80979434,17.32876,14.82515,24.4,501,0.82,1.15,0.8,0.6,1,,,6.5,3.7,300,36.5,3.7,T,1.685
ZH-01,21,ÑîÊ÷,1,,20,26.7,14.1,12.6,,,1.154150672,400,0.0314,11.80979434,17.32876,14.82515,24.4,501,1.22,0.78,1.29,0.8,1,,,8.2,0.5,300,38.2,0.5,T,2.045
ZH-01,22,é²Ê÷,1,,6.5,4.9,3,1.9,,,0.375098968,42.25,0.003316625,11.80979434,17.32876,14.82515,24.4,501,2.95,0.65,0.66,1.05,5,,,9.6,0.2,300,39.6,0.2,T,2.655
ZH-01,23,é²Ê÷,1,,7.9,3,2.4,0.6,,,0.455889515,62.41,0.004899185,11.80979434,17.32876,14.82515,24.4,501,2.55,1.09,1.94,0.78,5,,,9.4,0.5,300,39.4,0.5,T,3.18
ZH-01,24,ÑîÊ÷,1,,14.2,22.1,15.8,6.3,,,0.819446977,201.64,0.01582874,11.80979434,17.32876,14.82515,24.4,501,2.29,0.57,0.59,1.5,1,,,9.8,3.2,300,39.8,3.2,T,2.475
ZH-01,25,×õÊ÷,1,,11.6,8.5,2.8,5.7,,,0.66940739,134.56,0.01056296,11.80979434,17.32876,14.82515,24.4,501,0.77,1.58,1.8,2.52,2,,,9.2,3.6,300,39.2,3.6,T,3.335
ZH-01,26,ÑîÊ÷,1,,13.5,20.9,9.9,11,,,0.779051704,182.25,0.014306625,11.80979434,17.32876,14.82515,24.4,501,1.34,0.69,0.31,1.38,1,,,0.7,5,400,40.7,5,T,1.86
ZH-01,28,ÑîÊ÷,1,,12.6,29.1,15,14.1,,,0.727114923,158.76,0.01246266,11.80979434,17.32876,14.82515,24.4,501,1.35,0.92,1.95,0.51,1,,,1.2,9.6,400,41.2,9.6,T,2.365
ZH-01,30,É«Ä¾,1,,7,16.3,2.9,13.4,,,0.403952735,49,0.0038465,11.80979434,17.32876,14.82515,24.4,501,1.12,2.96,0.93,1.59,2,,,2.8,8.1,400,42.8,8.1,T,3.3
ZH-01,34,ÑîÊ÷,1,,16,26.1,16,10.1,,,0.923320538,256,0.020096,11.80979434,17.32876,14.82515,24.4,501,1.32,0.78,1.29,0.97,1,,,1.6,3.9,400,41.6,3.9,T,2.18
ZH-01,37,É«Ä¾,1,,5.2,11.8,1.5,10.3,,,0.300079175,27.04,0.00212264,11.80979434,17.32876,14.82515,24.4,501,1.79,0.52,1.32,0.68,2,,,2.4,2.2,400,42.4,2.2,T,2.155
ZH-01,38,ÑîÊ÷,1,,11.5,22.3,16.5,5.8,,,0.663636636,132.25,0.010381625,11.80979434,17.32876,14.82515,24.4,501,0.6,1.13,1.16,0.39,1,,,2.2,1.6,400,42.2,1.6,T,1.64
ZH-01,40,ÑîÊ÷,1,,12.9,29.6,19.8,9.8,,,0.744427183,166.41,0.013063185,11.80979434,17.32876,14.82515,24.4,501,0.93,0.87,0.82,0.64,1,,,1.8,0.2,400,41.8,0.2,T,1.63
ZH-01,42,ÑîÊ÷,1,,14.9,27.8,15.5,12.3,,,0.859842251,222.01,0.017427785,11.80979434,17.32876,14.82515,24.4,501,1.36,0.74,1.07,0.91,1,,,3.5,2.2,400,43.5,2.2,T,2.04
ZH-01,44,É«Ä¾,1,,8.6,13.2,3.6,9.6,,,0.496284789,73.96,0.00580586,11.80979434,17.32876,14.82515,24.4,501,1.56,2.22,2.05,0.84,4,,,3.4,4.8,400,43.4,4.8,T,3.335
ZH-01,45,ÑîÊ÷,1,,12.6,19.2,14.3,4.9,,,0.727114923,158.76,0.01246266,11.80979434,17.32876,14.82515,24.4,501,0.72,0.95,0.62,0.91,1,,,4.7,4.5,400,44.7,4.5,T,1.6
ZH-01,49,×õÊ÷,1,,6.7,13.7,2.7,11,,,0.386640475,44.89,0.003523865,11.80979434,17.32876,14.82515,24.4,501,0.93,1.07,1.65,0.63,5,,,6.2,7.7,400,46.2,7.7,T,2.14
ZH-01,51,×õÊ÷,1,,7.8,22.1,5,17.1,,,0.450118762,60.84,0.00477594,11.80979434,17.32876,14.82515,24.4,501,1.3,0.71,3.48,0,5,,,8.3,7.2,400,48.3,7.2,T,2.745
ZH-01,53,ºìËÉ,1,,6.1,5.7,1.9,3.8,,,0.352015955,37.21,0.002920985,11.80979434,17.32876,14.82515,24.4,501,1.26,1.18,1.64,0.26,2,,,9.3,9.6,400,49.3,9.6,T,2.17
ZH-01,54,ºìËÉ,1,,14.1,11.1,2.1,9,,,0.813676224,198.81,0.015606585,11.80979434,17.32876,14.82515,24.4,501,1.47,1.48,1.65,2.07,1,,,9.5,9.7,400,49.5,9.7,T,3.335
ZH-01,55,É«Ä¾,1,,6.7,5.4,1.6,3.8,,,0.386640475,44.89,0.003523865,11.80979434,17.32876,14.82515,24.4,501,1.58,1.06,3.59,1.04,5,,,9.7,3.8,400,49.7,3.8,T,3.635
ZH-01,58,ºìËÉ,1,,11.4,8.2,2.8,5.4,,,0.657865883,129.96,0.01020186,11.80979434,17.32876,14.82515,24.4,501,1.01,1.93,1.26,1.37,1,,,7.8,0.9,400,47.8,0.9,T,2.785
ZH-01,59,ÑîÊ÷,1,,10,22.4,14.2,8.2,,,0.577075336,100,0.00785,11.80979434,17.32876,14.82515,24.4,501,0.43,0.87,0.7,0.63,1,,,7,0.1,400,47,0.1,T,1.315
ZH-01,60,É«Ä¾,1,,9.9,13.7,4.6,9.1,,,0.571304583,98.01,0.007693785,11.80979434,17.32876,14.82515,24.4,501,0.61,1.05,1.98,1.95,1,,,1,8.4,400,41,8.4,T,2.795
ZH-01,61,×õÊ÷,1,,24.6,17.8,2.6,15.2,,,1.419605327,605.16,0.04750506,11.80979434,17.32876,14.82515,24.4,501,0.72,0.96,0.72,1.12,3,,,2.4,0.9,500,52.4,0.9,T,1.76
ZH-01,63,É«Ä¾,1,,6.6,10.1,1.4,8.7,,,0.380869722,43.56,0.00341946,11.80979434,17.32876,14.82515,24.4,501,1.69,1.5,0.79,0.96,2,,,3.7,3.2,500,53.7,3.2,T,2.47
ZH-01,65,×õÊ÷,1,,19.1,24.4,2.2,22.2,,,1.102213892,364.81,0.028637585,11.80979434,17.32876,14.82515,24.4,501,0.47,1.02,1.6,0.86,2,,,2.8,7.5,500,52.8,7.5,T,1.975
ZH-01,67,×õÊ÷,1,,18.8,22.1,5.9,16.2,,,1.084901632,353.44,0.02774504,11.80979434,17.32876,14.82515,24.4,501,1.31,0.94,4.35,0.3,3,,,6.2,9.7,500,56.2,9.7,T,3.45
ZH-01,68,É«Ä¾,1,,8.2,10.7,0.7,10,,,0.473201776,67.24,0.00527834,11.80979434,17.32876,14.82515,24.4,501,0.68,0.68,2.8,1.35,3,,,9.9,4.6,500,59.9,4.6,T,2.755
ZH-01,70,×õÊ÷,1,,8.1,8,4.7,3.3,,,0.467431022,65.61,0.005150385,11.80979434,17.32876,14.82515,24.4,501,0.96,0,3.72,0,5,,,6.4,1.2,500,56.4,1.2,T,2.34
ZH-01,73,×õÊ÷,1,,18,15,2.8,12.2,,,1.038735605,324,0.025434,11.80979434,17.32876,14.82515,24.4,501,0.44,1.11,0.61,0.83,5,,,8.4,9.8,600,68.4,9.8,T,1.495
ZH-01,74,×õÊ÷,1,,31.9,23.4,3.1,20.3,,,1.840870322,1017.61,0.079882385,11.80979434,17.32876,14.82515,24.4,501,0.79,1.12,3.49,0,5,,,9.3,7.2,600,69.3,7.2,T,2.7
ZH-01,76,×õÊ÷,1,,42.1,28.6,5.4,23.2,,,2.429487165,1772.41,0.139134185,11.80979434,17.32876,14.82515,24.4,501,4.53,2.2,1.91,4.8,1,,,2.5,3.5,700,72.5,3.5,T,6.72
ZH-01,77,ºìËÉ,1,,23.3,13.2,1.9,11.3,,,1.344585533,542.89,0.042616865,11.80979434,17.32876,14.82515,24.4,501,3.17,2.91,3.57,2.81,1,,,5.1,6.9,700,75.1,6.9,T,6.23
ZH-01,79,É«Ä¾,1,,7.6,12.3,0.6,11.7,,,0.438577255,57.76,0.00453416,11.80979434,17.32876,14.82515,24.4,501,2.75,1.22,1.04,2.41,2,,,9.8,3.5,700,79.8,3.5,T,3.71
ZH-01,80,×õÊ÷,1,,21.3,23.9,4,19.9,,,1.229170466,453.69,0.035614665,11.80979434,17.32876,14.82515,24.4,501,6.19,0,0,0,5,,,9,1.4,700,79,1.4,T,3.095
ZH-01,85,°×èë,1,,18.8,21.6,7.6,14,,,1.084901632,353.44,0.02774504,11.80979434,17.32876,14.82515,24.4,501,4.22,1.26,1.38,0.82,2,,,5.4,2.7,800,85.4,2.7,T,3.84
ZH-01,87,°×èë,1,,17.8,15.9,7.5,8.4,,,1.027194098,316.84,0.02487194,11.80979434,17.32876,14.82515,24.4,501,0.84,0.6,2.99,0.31,2,,,1.4,0.4,900,91.4,0.4,T,2.37
ZH-01,89,×õÊ÷,0,,5.9,4,1.3,2.7,,,0.340474448,34.81,0.002732585,11.80979434,17.32876,14.82515,24.4,501,0.37,0.59,1.06,0,5,,,5.1,2.1,900,95.1,2.1,T,1.01
ZH-01,92,×õÊ÷,1,,26.4,21.2,2,19.2,,,1.523478887,696.96,0.05471136,11.80979434,17.32876,14.82515,24.4,501,1.67,0.91,2.77,0.91,2,,,5.8,5.5,900,95.8,5.5,T,3.13
ZH-01,95,ºìËÉ,1,,9.9,8.5,2.2,6.3,,,0.571304583,98.01,0.007693785,11.80979434,17.32876,14.82515,24.4,501,2,1.16,1.63,1,1,,,7.7,4,900,97.7,4,T,2.895
ZH-01,99,×õÊ÷,1,,15.6,15.2,1.6,13.6,,,0.900237524,243.36,0.01910376,11.80979434,17.32876,14.82515,24.4,501,5.07,0,0.9,1.03,5,,,3.7,8.9,801,83.7,18.9,T,3.5
ZH-01,100,×õÊ÷,1,,15.2,15,1.8,13.2,,,0.877154511,231.04,0.01813664,11.80979434,17.32876,14.82515,24.4,501,1.2,0.7,0.8,1.2,1,,,7,7.9,901,97,17.9,T,1.95
ZH-01,101,ÑîÊ÷,1,,14.4,15.3,9.3,6,,,0.830988484,207.36,0.01627776,11.80979434,17.32876,14.82515,24.4,501,0.77,1.23,1.33,0.87,2,,,3,9.5,901,93,19.5,T,2.1
ZH-01,102,É«Ä¾,1,,7.9,9,2.7,6.3,,,0.455889515,62.41,0.004899185,11.80979434,17.32876,14.82515,24.4,501,1.61,2.24,0.56,1.64,1,,,4.5,7.6,901,94.5,17.6,T,3.025
ZH-01,105,×õÊ÷,1,,6.3,4.7,1.6,3.1,,,0.363557462,39.69,0.003115665,11.80979434,17.32876,14.82515,24.4,501,1.15,1.37,1.13,1.91,5,,,0.5,4.3,901,90.5,14.3,T,2.78
ZH-01,111,×õÊ÷,1,,11.5,11.6,2,9.6,,,0.663636636,132.25,0.010381625,11.80979434,17.32876,14.82515,24.4,501,1.32,1.55,1.44,0.65,5,,,2.3,7.8,801,82.3,17.8,T,2.48
ZH-01,113,ºìËÉ,1,,9.9,5.8,2.1,3.7,5,,0.571304583,98.01,0.007693785,11.80979434,17.32876,14.82515,24.4,501,0.77,1.282,1.488,0.989,1,,,9.5,8.6,701,79.5,18.6,T,2.2645
ZH-01,115,ÑîÊ÷,1,,9.1,10.3,5.1,5.2,,,0.525138556,82.81,0.006500585,11.80979434,17.32876,14.82515,24.4,501,1.11,1.63,0,1.58,2,,,9.4,2.7,701,79.4,12.7,T,2.16
ZH-01,118,°×èë,1,,12.9,13.6,10.2,3.4,,,0.744427183,166.41,0.013063185,11.80979434,17.32876,14.82515,24.4,501,1.65,0.77,1.31,1.47,2,,,5.1,3.8,701,75.1,13.8,T,2.6
ZH-01,120,ºìËÉ,1,,7,8.2,7,1.2,,,0.403952735,49,0.0038465,11.80979434,17.32876,14.82515,24.4,501,1.04,1.01,1.72,0.7,1,,,5.1,7.4,701,75.1,17.4,T,2.235
ZH-01,121,°×èë,1,,8.5,12.5,8.7,3.8,,,0.490514036,72.25,0.005671625,11.80979434,17.32876,14.82515,24.4,501,0.83,1.45,0.85,0,1,,,3.5,4.7,701,73.5,14.7,T,1.565
ZH-01,125,°×èë,1,,13.5,13.5,6.7,6.8,,,0.779051704,182.25,0.014306625,11.80979434,17.32876,14.82515,24.4,501,2.11,0,0.79,0.67,1,,,2.7,7.1,701,72.7,17.1,T,1.785
ZH-01,127,°×èë,1,,8.2,10.7,6.6,4.1,,,0.473201776,67.24,0.00527834,11.80979434,17.32876,14.82515,24.4,501,1.48,0,1.27,0.81,1,,,2.9,8.6,701,72.9,18.6,T,1.78
ZH-01,128,°×èë,1,,11.3,9.9,4,5.9,,,0.65209513,127.69,0.010023665,11.80979434,17.32876,14.82515,24.4,501,1.6,0.95,1.58,1.02,1,,,2.5,8.9,701,72.5,18.9,T,2.575
ZH-01,133,É«Ä¾,1,,7.9,10.3,1.6,8.7,,,0.455889515,62.41,0.004899185,11.80979434,17.32876,14.82515,24.4,501,1.79,1.42,1.79,1.47,1,,,5.7,6.4,601,65.7,16.4,T,3.235
ZH-01,135,×õÊ÷,1,,25.2,13.5,2.6,10.9,,,1.454229847,635.04,0.04985064,11.80979434,17.32876,14.82515,24.4,501,2.15,0.99,3.08,1.03,5,,,0.9,1.2,601,60.9,11.2,T,3.625
ZH-01,137,É«Ä¾,1,,7.8,8.8,1.8,7,,,0.450118762,60.84,0.00477594,11.80979434,17.32876,14.82515,24.4,501,1.94,1.71,1.82,1.38,1,,,7.7,3.6,501,57.7,13.6,T,3.425
ZH-01,138,×õÊ÷,1,,9.9,7.7,1.8,5.9,,,0.571304583,98.01,0.007693785,11.80979434,17.32876,14.82515,24.4,501,1.93,1.05,2,1.27,3,,,6,1.6,501,56,11.6,T,3.125
ZH-01,139,ºìËÉ,1,,12.1,8.1,2.2,5.9,,,0.698261157,146.41,0.011493185,11.80979434,17.32876,14.82515,24.4,501,1.54,1.37,1.86,1.21,1,,,5.2,4.7,501,55.2,14.7,T,2.99
ZH-01,140,é²Ê÷,1,,10,8.7,2.9,5.8,,,0.577075336,100,0.00785,11.80979434,17.32876,14.82515,24.4,501,1.34,1.07,1.07,1.08,3,,,5.6,5.4,501,55.6,15.4,T,2.28
ZH-01,147,×õÊ÷,1,,15.2,16.2,3.5,12.7,,,0.877154511,231.04,0.01813664,11.80979434,17.32876,14.82515,24.4,501,1.81,1.38,1.44,1.22,1,,,4.6,9.4,501,54.6,19.4,T,2.925
ZH-01,150,×õÊ÷,1,,20.1,13.5,3.3,10.2,,,1.159921425,404.01,0.031714785,11.80979434,17.32876,14.82515,24.4,501,1.89,1.09,1.72,1.1,5,,,2.7,1.4,501,52.7,11.4,T,2.9
ZH-01,153,×õÊ÷,1,,8,10.6,1.9,8.7,,,0.461660269,64,0.005024,11.80979434,17.32876,14.82515,24.4,501,0.82,1.17,1.27,0.61,5,,,8.7,5.9,401,48.7,15.9,T,1.935
ZH-01,155,ºìËÉ,1,,16,11.6,2,9.6,,,0.923320538,256,0.020096,11.80979434,17.32876,14.82515,24.4,501,1.31,1.7,1.77,1.45,1,,,7.9,6.3,401,47.9,16.3,T,3.115
ZH-01,156,×õÊ÷,1,,20.4,17.5,3.7,13.8,,,1.177233686,416.16,0.03266856,11.80979434,17.32876,14.82515,24.4,501,1.09,1.73,1.65,0.93,1,,,7.2,7.2,401,47.2,17.2,T,2.7
ZH-02,1,É«Ä¾,1,,16.6,13.9,5,8.9,1,,1.011026277,275.56,0.02163146,12.08362589,16.41896,14.0683,20.7,571,2.2,3.1,3.1,3.4,1,,,4.1,1.4,0,4.1,1.4,O1,5.9
ZH-02,2,É«Ä¾,1,,8.2,8.2,4.1,4.1,,,0.499422619,67.24,0.00527834,12.08362589,16.41896,14.0683,20.7,571,3.9,0.5,3,2.8,2,,,4.1,1.9,0,4.1,1.9,O1,5.1
ZH-02,6,ºìËÉ,1,,8,6.3,1.6,4.7,,,0.487241579,64,0.005024,12.08362589,16.41896,14.0683,20.7,571,1.9,1.5,1.8,1.1,1,,,0.5,1.4,100,10.5,1.4,O1,3.15
ZH-02,8,×õÊ÷,1,,8.3,7.1,4,3.1,,,0.505513138,68.89,0.005407865,12.08362589,16.41896,14.0683,20.7,571,0,1.9,3.1,0.3,5,,,4.9,6.3,100,14.9,6.3,O1,2.65
ZH-02,11,É«Ä¾,1,,9,8.3,4.1,4.2,,,0.548146777,81,0.0063585,12.08362589,16.41896,14.0683,20.7,571,1.8,2.8,2,2.4,1,,,6.9,2.8,100,16.9,2.8,O1,4.5
ZH-02,13,É«Ä¾,1,,9.7,7.1,4,3.1,,,0.590780415,94.09,0.007386065,12.08362589,16.41896,14.0683,20.7,571,3,3.5,2,0.9,1,,,0.8,1.5,200,20.8,1.5,O1,4.7
ZH-02,14,É«Ä¾,1,,12.7,10.5,5.2,5.3,,,0.773496007,161.29,0.012661265,12.08362589,16.41896,14.0683,20.7,571,3,2.2,2.6,3.1,1,,,0.7,1.6,200,20.7,1.6,O1,5.45
ZH-02,15,×õÊ÷,1,,27.8,19.2,1.5,17.7,,,1.693164488,772.84,0.06066794,12.08362589,16.41896,14.0683,20.7,571,2.1,2.3,2.6,3.8,1,,,3.7,2.3,200,23.7,2.3,O1,5.4
ZH-02,16,×õÊ÷,1,,12.2,9.3,4.2,5.1,,,0.743043408,148.84,0.01168394,12.08362589,16.41896,14.0683,20.7,571,2.1,1,1.1,1,1,,,7.5,6.5,200,27.5,6.5,O1,2.6
ZH-02,17,°×èë,1,,27.1,20.3,4,16.3,,,1.65053085,734.41,0.057651185,12.08362589,16.41896,14.0683,20.7,571,5.2,1.3,4.2,2.1,2,,,7.9,9.2,200,27.9,9.2,O1,6.4
ZH-02,18,×õÊ÷,1,,20,17.9,6,11.9,,,1.218103948,400,0.0314,12.08362589,16.41896,14.0683,20.7,571,1.3,2.1,2.1,1.7,1,,,9.9,1.7,200,29.9,1.7,O1,3.6
ZH-02,21,×õÊ÷,1,,27.1,18.7,3,15.7,,,1.65053085,734.41,0.057651185,12.08362589,16.41896,14.0683,20.7,571,4,1.1,3.5,3,1,,,3.3,8.2,300,33.3,8.2,O1,5.8
ZH-02,24,°×èë,1,,7.6,7.1,3,4.1,,,0.4628795,57.76,0.00453416,12.08362589,16.41896,14.0683,20.7,571,2.3,0.5,1.1,0.9,2,,,4.2,3.6,500,54.2,3.6,O1,2.4
ZH-02,25,°×èë,1,,11.9,12.8,9,3.8,1,,0.724771849,141.61,0.011116385,12.08362589,16.41896,14.0683,20.7,571,1.7,2,1.1,0.9,1,,,3.5,4.4,500,53.5,4.4,O1,2.85
