plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
YLK-2,15,ÂäÒ¶ËÉ,1,,24,24.8,8.9,15.9,1,,1.221887674,576,0.045216,6.874729,19.64174,17.04009,28,530,1.925,2.04,2.535,2.074,1,,Z,1.019,9.215,,11.019,9.215,T,4.287
YLK-2,22,ÑîÊ÷,1,,16.7,18.5,14.5,4,3,,0.850230173,278.89,0.021892865,6.874729,19.64174,17.04009,28,530,1.105,1.69,1.092,1.473,1,,N,9.378,0.01,,29.378,0.01,T,2.68
YLK-2,30,é²Ê÷,1,,8.4,8.6,2.8,5.8,3,,0.427660686,70.56,0.00553896,6.874729,19.64174,17.04009,28,530,1.592,1.77,1.725,1.328,1,,N,4.39,9.97,,24.39,9.97,T,3.2075
YLK-2,32,·ãèë,1,,13.2,22.1,11.3,10.8,2,,0.672038221,174.24,0.01367784,6.874729,19.64174,17.04009,28,530,1.456,2.392,1.859,0.996,5,,N,1.455,7.371,,31.455,7.371,T,3.3515
YLK-2,33,ÔÓÄ¾,1,,5.6,7.2,3.3,3.9,3,,0.285107124,31.36,0.00246176,6.874729,19.64174,17.04009,28,530,1.443,2.012,1.659,2.531,5,,N,2.553,8.041,,32.553,8.041,T,3.8225
YLK-2,37,ÂäÒ¶ËÉ,0,23.8,28.5,28.6,16.5,12.1,1,,1.450991613,812.25,0.063761625,6.874729,19.64174,17.04009,28,530,2.989,3.215,3.162,1.296,1,,N,9.369,8.049,,39.369,8.049,T,5.331
YLK-2,41,ÂäÒ¶ËÉ,1,,25.9,26,11.6,14.4,1,,1.318620448,670.81,0.052658585,6.874729,19.64174,17.04009,28,530,2.353,2.292,0.925,2.4,5,,N,5.55,2.99,,45.55,2.99,T,3.985
YLK-2,44,ÂäÒ¶ËÉ,1,,30.7,24.4,11.7,12.7,1,,1.562997983,942.49,0.073985465,6.874729,19.64174,17.04009,28,530,2.32,2.975,2.492,2.811,1,,N,7.622,4.082,,47.622,4.082,T,5.299
YLK-2,50,ÀäÉ¼,1,,36.9,22.1,6.1,16,1,,1.878652299,1361.61,0.106886385,6.874729,19.64174,17.04009,28,530,1.39,1.67,2.654,2.231,1,4,N,2.621,1.936,,52.621,1.936,T,3.9725
YLK-2,54,ÔÓÄ¾,1,,6,7.2,4.7,2.5,3,,0.305471918,36,0.002826,6.874729,19.64174,17.04009,28,530,3.975,1.713,0.626,0.948,2,,N,9.423,3.592,,59.423,3.592,T,3.631
YLK-2,61,é²Ê÷,1,,5.7,6.4,3.3,3.1,3,,0.290198323,32.49,0.002550465,6.874729,19.64174,17.04009,28,530,1.198,0.932,0.923,1.185,2,,N,0.01,9.415,,60.01,9.415,T,2.119
YLK-2,63,·ãèë,1,,12.2,21.7,14.3,7.4,1,,0.621126234,148.84,0.01168394,6.874729,19.64174,17.04009,28,530,1.091,1.164,1.202,1.674,2,,N,4.678,8.652,,64.678,8.652,T,2.5655
YLK-2,65,ÔÓÄ¾,1,,6.5,6.4,3.2,3.2,3,,0.330927912,42.25,0.003316625,6.874729,19.64174,17.04009,28,530,1.37,1.769,0.632,0.939,2,,N,7.367,8.178,,67.367,8.178,T,2.355
YLK-2,79,É«Ä¾,1,,5.3,7.7,3.8,3.9,3,,0.269833528,28.09,0.002205065,6.874729,19.64174,17.04009,28,530,0.673,0.678,0.468,1.139,1,,N,6.305,0.772,,76.305,0.772,T,1.479
YLK-2,89,·ãèë,1,,22.5,24,8.3,15.7,1,,1.145519694,506.25,0.039740625,6.874729,19.64174,17.04009,28,530,1.329,3.48,1.457,3.591,2,,N,6.814,3.242,,86.814,3.242,T,4.9285
YLK-2,97,·ãèë,1,,18.7,32.2,9.3,22.9,1,,0.952054146,349.69,0.027450665,6.874729,19.64174,17.04009,28,530,3.874,1.263,2.281,2.337,2,,N,2.315,5.119,,82.315,5.119,T,4.8775
YLK-2,116,ÀäÉ¼,1,,8.1,6.4,4.4,2,3,,0.41238709,65.61,0.005150385,6.874729,19.64174,17.04009,28,530,1.826,3.68,2.653,2.914,1,,N,3.234,5.523,,93.234,5.523,T,5.5365
YLK-2,117,·ãèë,0,20.9,28,25.9,7.8,18.1,1,,1.42553562,784,0.061544,6.874729,19.64174,17.04009,28,530,2.23,3.855,2.811,3.375,2,,N,3.349,6.464,,93.349,6.464,T,6.1355
YLK-2,119,·ãèë,1,,12,14.8,8.9,5.9,3,,0.610943837,144,0.011304,6.874729,19.64174,17.04009,28,530,1.895,3.141,2.792,3.214,2,,N,3.443,6.226,,93.443,6.226,T,5.521
YLK-2,127,ÂäÒ¶ËÉ,1,,18.6,20.7,11.1,9.6,2,,0.946962947,345.96,0.02715786,6.874729,19.64174,17.04009,28,530,2.524,3.238,4.107,4.051,1,,N,7.073,9.718,,97.073,9.718,T,6.96
YLK-2,135,ÂäÒ¶ËÉ,1,,11,14.2,11.4,2.8,,,0.560031851,121,0.0094985,6.874729,19.64174,17.04009,28,530,1.955,0.732,1.077,0.985,1,,N,8.212,9.608,,98.212,19.608,T,2.3745
YLK-2,139,é²Ê÷,1,,6.2,8.2,4.6,3.6,3,,0.315654316,38.44,0.00301754,6.874729,19.64174,17.04009,28,530,1.693,1.925,2.043,2.111,1,8,N,0.234,9.95,,90.234,9.95,T,3.886
YLK-2,140,é²Ê÷,0,,38.4,23.5,8.5,15,1,,1.955020278,1474.56,0.11575296,6.874729,19.64174,17.04009,28,530,3.759,5.629,4.701,6.731,2,,N,9.97,6.957,,99.97,16.957,T,10.41
YLK-2,146,ÑîÊ÷,0,,17.6,19.4,13.7,5.7,3,,0.896050961,309.76,0.02431616,6.874729,19.64174,17.04009,28,530,1.275,1.291,1.461,0.985,1,,N,3.395,7.298,,83.395,17.298,T,2.506
YLK-2,148,ºìËÉ,1,,5.2,5.6,2.5,3.1,3,,0.264742329,27.04,0.00212264,6.874729,19.64174,17.04009,28,530,0.882,1.404,1.311,1.161,1,,N,8.251,6.706,,88.251,16.706,T,2.379
YLK-2,155,·ãèë,1,,17.2,25.1,11.3,13.8,1,,0.875686166,295.84,0.02322344,6.874729,19.64174,17.04009,28,530,1.248,3.262,2.781,2.81,2,,N,8.645,3.48,,78.645,13.48,T,5.0505
YLK-2,157,ÔÓÄ¾,1,,5.2,5.9,2.6,3.3,3,,0.264742329,27.04,0.00212264,6.874729,19.64174,17.04009,28,530,1.362,2.004,1.506,2.275,1,,N,7.792,2.995,,77.792,12.995,T,3.5735
YLK-2,158,É«Ä¾,1,,17.2,16.7,5.6,11.1,3,,0.875686166,295.84,0.02322344,6.874729,19.64174,17.04009,28,530,3.573,3.578,2.414,2.458,5,,N,6.442,2.027,,76.442,12.027,T,6.0115
YLK-2,167,ÔÓÄ¾,1,,15.2,22.4,5.2,17.2,2,,0.773862193,231.04,0.01813664,6.874729,19.64174,17.04009,28,530,2.178,1.7,2.259,3.567,2,,N,2.325,6.628,,72.325,16.628,T,4.852
YLK-2,180,ÔÆÉ¼,0,18.6,37,21.7,12.4,9.3,2,,1.883743497,1369,0.1074665,6.874729,19.64174,17.04009,28,530,3.947,3.306,3.15,3.405,1,4,N,2.792,5.232,,62.792,15.232,T,6.904
YLK-2,182,ÔÓÄ¾,1,,9,13.1,8.7,4.4,3,,0.458207878,81,0.0063585,6.874729,19.64174,17.04009,28,530,2.394,2.021,2.361,2.067,2,,N,2.6,9.271,,62.6,19.271,T,4.4215
YLK-2,183,ÔÓÄ¾,1,,8.5,8.7,3.2,5.5,3,,0.432751885,72.25,0.005671625,6.874729,19.64174,17.04009,28,530,2.006,2.373,2.481,4.705,1,,N,1.981,2.32,,61.981,12.32,T,5.7825
YLK-2,185,·ãèë,1,,8,14.3,10.1,4.2,3,,0.407295891,64,0.005024,6.874729,19.64174,17.04009,28,530,1.871,2.664,1.76,2.848,1,,N,1.872,1.84,,61.872,11.84,T,4.5715
YLK-2,192,É«Ä¾,1,,12.2,18.1,10.6,7.5,3,,0.621126234,148.84,0.01168394,6.874729,19.64174,17.04009,28,530,1.277,1.938,1.484,1.97,1,,N,9.972,1.677,,69.972,11.677,T,3.3345
YLK-2,195,ÂäÒ¶ËÉ,1,,32.5,25.6,10.2,15.4,1,,1.654639558,1056.25,0.082915625,6.874729,19.64174,17.04009,28,530,2.905,2.724,2.785,2.283,1,,N,7.854,7.705,,57.854,17.705,T,5.3485
YLK-2,199,ÔÓÄ¾,1,,5.5,7.1,3,4.1,3,,0.280015925,30.25,0.002374625,6.874729,19.64174,17.04009,28,530,1.197,1.667,1.439,1.695,5,,N,3.763,8.746,,53.763,18.746,T,2.999
YLK-2,209,ÔÓÄ¾,0,,13.2,11.7,7.1,4.6,3,,0.672038221,174.24,0.01367784,6.874729,19.64174,17.04009,28,530,1.688,2.714,1.959,2.684,1,,N,8.768,2.755,,58.768,12.755,T,4.5225
YLK-2,214,ÔÓÄ¾,1,,6.5,7.7,2.8,4.9,3,,0.330927912,42.25,0.003316625,6.874729,19.64174,17.04009,28,530,3.064,1.596,1.425,1.437,1,,N,3.816,9.318,,43.816,19.318,T,3.761
YLK-2,215,°×èë,1,,25.5,24.4,9.2,15.2,1,,1.298255654,650.25,0.051044625,6.874729,19.64174,17.04009,28,530,4.462,3.406,3.487,4.538,1,,N,2.442,7.173,,42.442,17.173,T,7.9465
YLK-2,216,ºìËÉ,1,,25.6,20.7,5.4,15.3,2,,1.303346852,655.36,0.05144576,6.874729,19.64174,17.04009,28,530,2.179,4.911,2.778,2.839,2,,N,5.088,3.581,,45.088,13.581,T,6.3535
YLK-2,219,ÑîÊ÷,1,,20.7,23,15.1,7.9,1,,1.053878119,428.49,0.033636465,6.874729,19.64174,17.04009,28,530,3.38,4.301,2.737,5.021,1,,N,8.569,0.353,,48.569,10.353,T,7.7195
YLK-2,220,ÂäÒ¶ËÉ,1,,19.7,24.1,13.7,10.4,1,,1.002966132,388.09,0.030465065,6.874729,19.64174,17.04009,28,530,2.725,3.225,2.168,1.93,1,,N,0.915,0.677,,40.915,10.677,T,5.024
YLK-2,225,ÔÆÉ¼,1,,24.9,21.4,12.5,8.9,2,,1.267708462,620.01,0.048670785,6.874729,19.64174,17.04009,28,530,3.652,3.249,3.899,3.503,1,,N,9.952,7.104,,29.952,17.104,T,7.1515
YLK-2,238,ºìËÉ,1,,15,16.6,10.4,6.2,3,,0.763679796,225,0.0176625,6.874729,19.64174,17.04009,28,530,1.434,2.138,1.253,2.164,1,10,N,3.72,1.275,,13.72,11.275,T,3.4945
YLK-2,239,ÂäÒ¶ËÉ,1,,23.8,25.2,11.2,14,1,,1.211705277,566.44,0.04446554,6.874729,19.64174,17.04009,28,530,1.5,2.521,1.136,5.442,1,,N,1.331,7.244,,11.331,17.244,T,5.2995
YLK-2,240,É«Ä¾,1,,8.9,9.7,5.1,4.6,3,,0.453116679,79.21,0.006217985,6.874729,19.64174,17.04009,28,530,1.672,2.518,1.832,1.737,1,,N,5.966,6.505,,5.966,16.505,T,3.8795
YLK-2,246,ÂäÒ¶ËÉ,1,,26.1,25,12.2,12.8,1,,1.328802845,681.21,0.053474985,6.874729,19.64174,17.04009,28,530,5.603,2.333,2.637,2.885,1,,Z,3.529,7.59,,3.529,17.59,T,6.729
YLK-2,252,ÔÓÄ¾,1,,8.5,13.5,8.8,4.7,3,,0.432751885,72.25,0.005671625,6.874729,19.64174,17.04009,28,530,1.157,1.939,1.525,1.651,2,,N,1.168,1.256,,1.168,21.256,T,3.136
YLK-3,1,ÀäÉ¼,1,,26,21.2,3.1,18.1,3,,1.431159311,676,0.053066,6.684363,18.16709,15.8814,26.2,602,1.988,1.874,2.188,2.159,1,,N,2.154,2.676,,2.154,2.676,O1,4.1045
YLK-3,11,·ãèë,1,,9.9,16.1,10.9,5.2,3,,0.54494143,98.01,0.007693785,6.684363,18.16709,15.8814,26.2,602,0.977,1.263,2.36,2.611,2,,N,0.445,1.02,,10.445,1.02,O1,3.6055
YLK-3,13,·ãèë,1,,17.7,19,8.5,10.5,3,,0.974289223,313.29,0.024593265,6.684363,18.16709,15.8814,26.2,602,1.521,2.424,1.355,1.368,2,,N,1.324,6.811,,11.324,6.811,O1,3.334
YLK-3,16,ÂäÒ¶ËÉ,1,,21,21.2,11.6,9.6,2,,1.155936366,441,0.0346185,6.684363,18.16709,15.8814,26.2,602,1.588,2.305,1.871,1.667,1,,N,4.965,9.882,,24.965,9.882,O1,3.7155
YLK-3,20,ÔÓÄ¾,1,,8.7,9.8,3.6,6.2,4,,0.478887923,75.69,0.005941665,6.684363,18.16709,15.8814,26.2,602,1.042,1.578,1.004,2.339,2,,N,6.792,5.596,,26.792,5.596,O1,2.9815
YLK-3,21,é²Ê÷,1,,16.1,16.5,3.2,13.3,4,,0.886217881,259.21,0.020347985,6.684363,18.16709,15.8814,26.2,602,2.029,3.899,1.998,2.671,3,,N,9.998,0.73,,19.998,0.73,O1,5.2985
YLK-3,28,é²Ê÷,1,,7.4,12.1,1.5,10.6,4,,0.407329958,54.76,0.00429866,6.684363,18.16709,15.8814,26.2,602,1.073,2.291,2.092,2.131,2,,N,2.977,3.302,,32.977,3.302,O1,3.7935
YLK-3,29,é²Ê÷,1,,27.5,19.2,8,11.2,4,,1.513726194,756.25,0.059365625,6.684363,18.16709,15.8814,26.2,602,1.521,2.206,2.208,2.157,3,,N,2.442,3.054,,32.442,3.054,O1,4.046
YLK-3,37,ÂäÒ¶ËÉ,1,,26.8,24.2,13.9,10.3,2,,1.475194982,718.24,0.05638184,6.684363,18.16709,15.8814,26.2,602,1.768,0.997,1.113,2.344,1,,N,8.23,1.585,,38.23,1.585,O1,3.111
YLK-3,39,É«Ä¾,1,,17.5,11.7,3,8.7,3,,0.963280305,306.25,0.024040625,6.684363,18.16709,15.8814,26.2,602,1.216,1.952,1.78,2.14,1,,N,4.498,2.543,,44.498,2.543,O1,3.544
YLK-3,40,é²Ê÷,1,,7.5,9.1,3.9,5.2,4,,0.412834417,56.25,0.004415625,6.684363,18.16709,15.8814,26.2,602,2.115,1.624,1.306,1.492,1,,N,5.071,0.35,,45.071,0.35,O1,3.2685
YLK-3,44,°×èë,1,,27.6,20.9,5.5,15.4,3,,1.519230653,761.76,0.05979816,6.684363,18.16709,15.8814,26.2,602,2.078,2.6,3.169,2.344,2,,N,2.572,9.295,,42.572,9.295,O1,5.0955
YLK-3,47,ÂäÒ¶ËÉ,1,,18,17.9,6.5,11.4,3,,0.9908026,324,0.025434,6.684363,18.16709,15.8814,26.2,602,1.08,1.7,1.707,2.426,1,,N,0.643,4.168,,50.643,4.168,O1,3.4565
YLK-3,50,ÀäÉ¼,1,,10.3,7.5,3.3,4.2,3,,0.566959265,106.09,0.008328065,6.684363,18.16709,15.8814,26.2,602,1.157,1.066,2.022,2.028,1,,N,7.689,7.396,,57.689,7.396,O1,3.1365
YLK-3,54,ÔÓÄ¾,1,,5.6,7,1.2,5.8,4,,0.308249698,31.36,0.00246176,6.684363,18.16709,15.8814,26.2,602,0.813,1.19,1.423,2.22,1,,N,1.98,7.575,,61.98,7.575,O1,2.823
YLK-3,58,ÀäÉ¼,1,,6.3,4.7,1.2,3.5,4,,0.34678091,39.69,0.003115665,6.684363,18.16709,15.8814,26.2,602,1.182,1.401,1.272,1.51,2,,N,7.799,9.253,,67.799,9.253,O1,2.6825
YLK-3,64,ÀäÉ¼,0,,12.2,16.5,5.5,11,3,,0.671543984,148.84,0.01168394,6.684363,18.16709,15.8814,26.2,602,1.082,1.046,1.398,0.987,1,,N,6.012,4.019,,66.012,4.019,O1,2.2565
YLK-3,65,ÀäÉ¼,1,,18,16.5,6,10.5,3,,0.9908026,324,0.025434,6.684363,18.16709,15.8814,26.2,602,0.761,0.997,0.996,1.106,1,,N,5.19,3.421,,65.19,3.421,O1,1.93
YLK-3,66,·ãèë,0,,30.2,17.9,6.5,11.4,3,,1.662346584,912.04,0.07159514,6.684363,18.16709,15.8814,26.2,602,0.972,2.144,1.852,1.65,2,,N,3.409,3.208,,63.409,3.208,O1,3.309
YLK-3,73,ÀäÉ¼,1,,17.3,15.4,4.3,11.1,3,,0.952271387,299.29,0.023494265,6.684363,18.16709,15.8814,26.2,602,2.482,1.756,3.678,1.68,1,,N,9.47,2.729,,69.47,2.729,O1,4.798
YLK-3,76,ÀäÉ¼,1,,13.4,9.6,3.1,6.5,3,,0.737597491,179.56,0.01409546,6.684363,18.16709,15.8814,26.2,602,1.141,1.358,1.485,1.678,1,,N,3.771,7.28,,73.771,7.28,O1,2.831
YLK-3,78,é²Ê÷,1,,24.7,21.4,3.8,17.6,3,,1.359601345,610.09,0.047892065,6.684363,18.16709,15.8814,26.2,602,2.368,2.313,2.671,2.784,1,,N,2.21,9.858,,72.21,9.858,O1,5.068
YLK-3,83,ÀäÉ¼,0,,14.2,15.8,3.9,11.9,3,,0.781633162,201.64,0.01582874,6.684363,18.16709,15.8814,26.2,602,1.313,1.623,1.468,1.903,1,,N,4.156,2.796,,74.156,2.796,O1,3.1535
YLK-3,89,·ãèë,1,,22.5,20.2,11.3,8.9,3,,1.23850325,506.25,0.039740625,6.684363,18.16709,15.8814,26.2,602,1.17,2.419,1.682,2.425,2,,N,3.842,3.633,,83.842,3.633,O1,3.848
YLK-3,90,°×èë,1,,25.5,21.1,8.7,12.4,3,,1.403637016,650.25,0.051044625,6.684363,18.16709,15.8814,26.2,602,1.629,1.592,1.884,1.516,2,,N,5.991,3.706,,85.991,3.706,O1,3.3105
YLK-3,92,°×èë,1,,31.8,19.6,8.5,11.1,3,,1.750417926,1011.24,0.07938234,6.684363,18.16709,15.8814,26.2,602,1.011,1.685,2.056,2.202,3,,N,6.039,6.129,,86.039,6.129,O1,3.477
YLK-3,94,°×èë,1,,23.2,25.3,10.2,15.1,3,,1.277034462,538.24,0.04225184,6.684363,18.16709,15.8814,26.2,602,1.427,1.403,1.126,2.219,2,,N,6.138,6.118,,86.138,6.118,O1,3.0875
YLK-3,95,É«Ä¾,1,,7,16.2,1.3,14.9,4,,0.385312122,49,0.0038465,6.684363,18.16709,15.8814,26.2,602,1.065,1.768,1.04,1.693,2,,N,7.035,7.521,,87.035,7.521,O1,2.783
YLK-3,97,ÂäÒ¶ËÉ,1,,22.6,24.5,6.2,18.3,3,,1.244007708,510.76,0.04009466,6.684363,18.16709,15.8814,26.2,602,1.374,1.478,1.415,1.216,1,,N,1.443,7.118,,81.443,7.118,O1,2.7415
YLK-3,106,ÂäÒ¶ËÉ,1,,20.7,15.9,8.7,7.2,3,,1.13942299,428.49,0.033636465,6.684363,18.16709,15.8814,26.2,602,0.74,1.554,1.647,1.961,1,3,N,5.453,5.733,,95.453,5.733,O1,2.951
YLK-3,112,ºìËÉ,1,,32.5,18.6,5.7,12.9,3,,1.788949138,1056.25,0.082915625,6.684363,18.16709,15.8814,26.2,602,1.484,5.165,2.591,3.522,2,,N,9.989,4.14,,99.989,4.14,O1,6.381
YLK-3,115,°×èë,1,,31.3,23.4,8.7,14.7,3,,1.722895632,979.69,0.076905665,6.684363,18.16709,15.8814,26.2,602,1.693,2.425,2.949,2.713,2,,N,3.481,0.728,,93.481,0.728,O1,4.89
YLK-3,125,ÂäÒ¶ËÉ,1,,7.9,24.7,10.1,14.6,3,,0.434852252,62.41,0.004899185,6.684363,18.16709,15.8814,26.2,602,0.789,1.615,1.411,1.929,1,,N,9.527,9.894,,99.527,19.894,O1,2.872
YLK-3,131,É«Ä¾,1,,5,7,1.8,5.2,4,,0.275222944,25,0.0019625,6.684363,18.16709,15.8814,26.2,602,0.938,1.3,1.284,1.061,2,,N,4.689,9.563,,94.689,19.563,O1,2.2915
YLK-3,134,ÓÜÊ÷,1,,13.3,4.9,2.3,2.6,3,,0.732093032,176.89,0.013885865,6.684363,18.16709,15.8814,26.2,602,0.983,1.45,1.295,1.301,2,,N,3.351,1.637,,93.351,11.637,O1,2.5145
YLK-3,151,é²Ê÷,1,,33.1,24,8,16,3,,1.821975892,1095.61,0.086005385,6.684363,18.16709,15.8814,26.2,602,1.918,3.732,1.576,2.115,1,,N,1.277,0.171,,71.277,10.171,O1,4.6705
YLK-3,154,ÔÓÄ¾,1,,14.4,13.1,5.7,7.4,3,,0.79264208,207.36,0.01627776,6.684363,18.16709,15.8814,26.2,602,1.17,2.104,2.083,1.988,2,,N,9.143,9.487,,69.143,19.487,O1,3.6725
YLK-3,156,·ãèë,1,,19.4,21,9.4,11.6,3,,1.067865024,376.36,0.02954426,6.684363,18.16709,15.8814,26.2,602,1.308,1.187,1.591,1.534,1,,N,8.638,8.819,,68.638,18.819,O1,2.81
YLK-3,157,·ãèë,1,,14.6,14,9.2,4.8,3,,0.803650997,213.16,0.01673306,6.684363,18.16709,15.8814,26.2,602,1.456,1.667,1.319,1.785,2,,N,8.637,8.624,,68.637,18.624,O1,3.1135
YLK-3,158,ÔÓÄ¾,1,,6.9,7.5,0.7,6.8,4,,0.379807663,47.61,0.003737385,6.684363,18.16709,15.8814,26.2,602,1.101,1.356,1.738,3.587,5,,N,5.146,8.345,,65.146,18.345,O1,3.891
YLK-3,166,ÀäÉ¼,1,,9.4,8.4,2.2,6.2,3,,0.517419135,88.36,0.00693626,6.684363,18.16709,15.8814,26.2,602,1.091,1.325,1.422,1.654,1,,N,6.377,1.312,,66.377,11.312,O1,2.746
YLK-3,168,ÔÓÄ¾,1,,6.4,10.4,4.4,6,4,,0.352285369,40.96,0.00321536,6.684363,18.16709,15.8814,26.2,602,1.404,1.402,1.592,1.834,2,,N,2.778,4.414,,62.778,14.414,O1,3.116
YLK-3,169,é²Ê÷,1,,37.8,23.5,7.7,15.8,3,,2.080685459,1428.84,0.11216394,6.684363,18.16709,15.8814,26.2,602,1.633,2.342,1.721,2.514,1,,N,2.262,3.278,,62.262,13.278,O1,4.105
YLK-3,177,·ãèë,1,,13.7,18.1,11.6,6.5,3,,0.754110868,187.69,0.014733665,6.684363,18.16709,15.8814,26.2,602,1.542,1.732,1.63,1.473,1,,N,6.96,3.424,,56.96,13.424,O1,3.1885
YLK-3,178,É«Ä¾,1,,5.5,6.9,1.9,5,3,,0.302745239,30.25,0.002374625,6.684363,18.16709,15.8814,26.2,602,1.21,1.352,1.711,1.583,2,,N,6.722,5.05,,56.722,15.05,O1,2.928
YLK-3,183,·ãèë,1,,17.6,18.7,6.5,12.2,3,,0.968784764,309.76,0.02431616,6.684363,18.16709,15.8814,26.2,602,1.678,1.636,1.835,1.871,1,,N,7.452,7.45,,57.452,17.45,O1,3.51
YLK-3,203,ÔÓÄ¾,1,,10,9.9,7.7,2.2,3,,0.550445889,100,0.00785,6.684363,18.16709,15.8814,26.2,602,0.984,2.131,2.347,1.112,2,,N,4.026,4.505,,34.026,14.505,O1,3.287
YLK-3,205,ÂäÒ¶ËÉ,1,,26.8,24.2,5.3,18.9,3,,1.475194982,718.24,0.05638184,6.684363,18.16709,15.8814,26.2,602,1.267,2.236,2.093,1.51,1,,N,2.537,7.034,,32.537,17.034,O1,3.553
YLK-3,207,ÔÓÄ¾,0,,6,12.2,2.3,9.9,4,,0.330267533,36,0.002826,6.684363,18.16709,15.8814,26.2,602,1.648,2.113,1.791,1.681,5,,N,6.734,9.7,,36.734,19.7,O1,3.6165
YLK-3,210,ºìËÉ,1,,12,8.4,3.5,4.9,4,,0.660535066,144,0.011304,6.684363,18.16709,15.8814,26.2,602,1.59,1.677,2.71,1.546,1,,N,2.008,0.765,,22.008,10.765,O1,3.7615
YLK-3,212,É«Ä¾,1,,17.3,16.7,1,15.7,3,,0.952271387,299.29,0.023494265,6.684363,18.16709,15.8814,26.2,602,1.25,1.652,2.111,1.603,3,,N,9.995,4.768,,19.995,14.768,O1,3.308
YLK-3,217,ÔÓÄ¾,1,,18.3,10.7,5,5.7,3,,1.007315976,334.89,0.026288865,6.684363,18.16709,15.8814,26.2,602,1.47,1.678,1.686,2.005,5,,N,5.312,6.859,,15.312,16.859,O1,3.4195
YLK-3,221,é²Ê÷,1,,6.6,7.8,3.5,4.3,3,,0.363294287,43.56,0.00341946,6.684363,18.16709,15.8814,26.2,602,1.037,1.441,1.21,1.646,2,,N,0.723,8.544,,10.723,18.544,O1,2.667
YLK-3,228,é²Ê÷,1,,5.6,7,1.3,5.7,4,,0.308249698,31.36,0.00246176,6.684363,18.16709,15.8814,26.2,602,0.974,1.325,1.288,1.308,2,,N,7.908,3.334,,7.908,13.334,O1,2.4475
YLK-3,234,é²Ê÷,1,,10.5,11.2,3.5,7.7,3,,0.577968183,110.25,0.008654625,6.684363,18.16709,15.8814,26.2,602,1.557,1.968,1.949,2.08,1,,N,0.546,9.441,,0.546,19.441,O1,3.777
YLK-3,237,°×èë,1,,24.5,17.6,8.1,9.5,3,,1.348592427,600.25,0.047119625,6.684363,18.16709,15.8814,26.2,602,1.381,3.526,1.818,1.414,1,,N,2.29,3.198,,2.29,23.198,O1,4.0695
YLK-3,259,ÔÓÄ¾,1,,5.8,6.5,1.8,4.7,3,,0.319258615,33.64,0.00264074,6.684363,18.16709,15.8814,26.2,602,0.927,0.181,2.243,1.021,1,,N,0.617,6.968,,30.617,26.968,O1,2.186
YLK-3,260,É«Ä¾,1,,13.6,16.3,3,13.3,3,,0.748606409,184.96,0.01451936,6.684363,18.16709,15.8814,26.2,602,1.096,1.81,1.791,0.782,1,,N,0.993,6.493,,30.993,26.493,O1,2.7395
YLK-3,262,É«Ä¾,1,,5.9,8.9,1.2,7.7,4,,0.324763074,34.81,0.002732585,6.684363,18.16709,15.8814,26.2,602,0.81,0.861,2.959,0.851,5,,N,3.749,7.497,,33.749,27.497,O1,2.7405
YLK-3,266,ÂäÒ¶ËÉ,1,,31.6,23.9,14.6,9.3,7,,1.739409008,998.56,0.07838696,6.684363,18.16709,15.8814,26.2,602,2.373,3.196,3.2,2.154,1,,Z,1.761,2.469,,41.761,22.469,O1,5.4615
YLK-3,274,ÂäÒ¶ËÉ,1,,19.4,21,8.7,12.3,3,,1.067865024,376.36,0.02954426,6.684363,18.16709,15.8814,26.2,602,1.192,2.026,1.168,1.538,1,,N,3.422,1.983,,53.422,21.983,O1,2.962
YLK-3,277,ÔÓÄ¾,1,,7,8.8,3.8,5,4,,0.385312122,49,0.0038465,6.684363,18.16709,15.8814,26.2,602,1.191,1.746,1.441,1.721,1,,N,8.83,4.818,,58.83,24.818,O1,3.0495
YLK-3,280,ÔÓÄ¾,1,,6.7,7.9,3.9,4,4,,0.368798745,44.89,0.003523865,6.684363,18.16709,15.8814,26.2,602,1.081,1.221,1.404,1.265,1,,N,1.223,6.739,,51.223,26.739,O1,2.4855
YLK-3,296,É«Ä¾,1,,28.9,13.8,2,11.8,3,,1.590788618,835.21,0.065563985,6.684363,18.16709,15.8814,26.2,602,1.768,1.857,1.398,2.476,5,,N,7.884,8.439,,77.884,28.439,O1,3.7495
YLK-3,300,é²Ê÷,1,,5.7,6.6,4.8,1.8,4,,0.313754157,32.49,0.002550465,6.684363,18.16709,15.8814,26.2,602,0.863,1,0.843,0.91,2,,N,6.209,1.582,,76.209,21.582,O1,1.808
YLK-3,305,ºìËÉ,1,,14.9,11.8,3.8,8,3,,0.820164374,222.01,0.017427785,6.684363,18.16709,15.8814,26.2,602,1.545,2.747,2.608,1.762,1,,N,6.315,6.368,,86.315,26.368,O1,4.331
YLK-3,310,ÂäÒ¶ËÉ,1,,16,20.2,9.7,10.5,3,,0.880713422,256,0.020096,6.684363,18.16709,15.8814,26.2,602,1.372,1.842,0.987,1.298,1,,N,2.905,7.241,,92.905,27.241,O1,2.7495
